/* DATA DESCRIPTION:
TARA_A100001432	TARA_031_SRF_20-180	ERS488561	insdc:ERR562681	https://www.pangaea.de/?q=TARA_A100001432	TARA_A100001432			31_S_20-180		TARA_031	TARA_20100109T0737Z_031_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2010-01-09T07:37	27.1550	34.8300	3	7	5	SRF	surface water layer (ENVO:00002042)	20.000	180.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001431	TARA_031_SRF_180-2000	ERS488565	insdc:ERR562649	https://www.pangaea.de/?q=TARA_A100001431	TARA_A100001431			31_S_180-2000		TARA_031	TARA_20100109T0925Z_031_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-01-09T09:25	27.1483	34.8117	3	7	5	SRF	surface water layer (ENVO:00002042)	180.000	2000.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001143	TARA_032_SRF_20-180	ERS488567	insdc:ERR562652	https://www.pangaea.de/?q=TARA_A100001143	TARA_A100001143			32_S_20-180		TARA_032	TARA_20100111T0721Z_032_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2010-01-11T07:21	23.3600	37.2183	3	7	5	SRF	surface water layer (ENVO:00002042)	20.000	180.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001035	TARA_032_SRF_0.22-1.6	ERS488569	insdc:ERR599041,ERR599116,ERR599155	https://www.pangaea.de/?q=TARA_A100001035		32_SUR_0d2-1.6		32_S_0.22-1.6		TARA_032	TARA_20100111T0721Z_032_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-11T07:21	23.3600	37.2183	3	7	5	SRF	surface water layer (ENVO:00002042)	0.220	1.600	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001141	TARA_032_SRF_0.8-5	ERS488583	insdc:ERR562451,ERR562516	https://www.pangaea.de/?q=TARA_A100001141	TARA_A100001141			32_S_0.8-5		TARA_032	TARA_20100111T0721Z_032_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-11T07:21	23.3600	37.2183	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	5.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001142	TARA_032_SRF_5-20	ERS488584	insdc:ERR562443	https://www.pangaea.de/?q=TARA_A100001142	TARA_A100001142					TARA_032	TARA_20100111T0721Z_032_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-11T07:21	23.3600	37.2183	3	7	5	SRF	surface water layer (ENVO:00002042)	5.000	20.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001515	TARA_032_SRF_<-0.22	ERS488589	insdc:ERR594393	https://www.pangaea.de/?q=TARA_A100001515		32_SUR_0-0d2			TARA_032_S_<-0.22	TARA_032	TARA_20100111T0721Z_032_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-11T07:21	23.3600	37.2183	3	7	5	SRF	surface water layer (ENVO:00002042)		0.220	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001144	TARA_032_SRF_180-2000	ERS488594	insdc:ERR562368	https://www.pangaea.de/?q=TARA_A100001144	TARA_A100001144			32_S_180-2000		TARA_032	TARA_20100111T0837Z_032_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-01-11T08:37	23.3733	37.2167	3	7	5	SRF	surface water layer (ENVO:00002042)	180.000	2000.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001147	TARA_032_DCM_20-180	ERS488596	insdc:ERR562691	https://www.pangaea.de/?q=TARA_A100001147	TARA_A100001147			32_D_20-180		TARA_032	TARA_20100111T1228Z_032_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2010-01-11T12:28	23.4100	37.2383	78	82	80	DCM	deep chlorophyll maximum layer (ENVO:01000326)	20.000	180.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001148	TARA_032_DCM_180-2000	ERS488598	insdc:ERR562424	https://www.pangaea.de/?q=TARA_A100001148	TARA_A100001148			32_D_180-2000		TARA_032	TARA_20100111T1415Z_032_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-01-11T14:15	23.4183	37.2450	78	82	80	DCM	deep chlorophyll maximum layer (ENVO:01000326)	180.000	2000.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001037	TARA_032_DCM_0.22-1.6	ERS488599	insdc:ERR599061,ERR599097	https://www.pangaea.de/?q=TARA_A100001037		32_DCM_0d2-1.6		32_D_0.22-1.6		TARA_032	TARA_20100111T1417Z_032_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-11T14:17	23.4183	37.2450	78	82	80	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.220	1.600	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001145	TARA_032_DCM_0.8-5	ERS488609	insdc:ERR562678	https://www.pangaea.de/?q=TARA_A100001145	TARA_A100001145			32_D_0.8-5		TARA_032	TARA_20100111T1417Z_032_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-11T14:17	23.4183	37.2450	78	82	80	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	5.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001146	TARA_032_DCM_5-20	ERS488610	insdc:ERR562694	https://www.pangaea.de/?q=TARA_A100001146	TARA_A100001146					TARA_032	TARA_20100111T1417Z_032_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-11T14:17	23.4183	37.2450	78	82	80	DCM	deep chlorophyll maximum layer (ENVO:01000326)	5.000	20.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001518	TARA_032_DCM_<-0.22	ERS488613	insdc:ERR594360	https://www.pangaea.de/?q=TARA_A100001518		32_DCM_0-0d2			TARA_032_D_<-0.22	TARA_032	TARA_20100111T1417Z_032_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-11T14:17	23.4183	37.2450	78	82	80	DCM	deep chlorophyll maximum layer (ENVO:01000326)		0.220	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001234	TARA_033_SRF_0.22-1.6	ERS488621	insdc:ERR599049,ERR599134	https://www.pangaea.de/?q=TARA_A100001234		33_SUR_0d2-1.6		33_S_0.22-1.6		TARA_033	TARA_20100113T0716Z_033_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-13T07:16	21.9467	38.2517	3	7	5	SRF	surface water layer (ENVO:00002042)	0.220	1.600	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001244	TARA_033_SRF_0.8-20	ERS488633	insdc:ERR562728	https://www.pangaea.de/?q=TARA_A100001244	TARA_A100001244					TARA_033	TARA_20100113T0716Z_033_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-13T07:16	21.9467	38.2517	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	20.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001245	TARA_033_SRF_20-180	ERS488640	insdc:ERR562615	https://www.pangaea.de/?q=TARA_A100001245	TARA_A100001245			33_S_20-180		TARA_033	TARA_20100113T0720Z_033_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2010-01-13T07:20	21.9467	38.2517	3	7	5	SRF	surface water layer (ENVO:00002042)	20.000	180.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001246	TARA_033_SRF_180-2000	ERS488644	insdc:ERR562628	https://www.pangaea.de/?q=TARA_A100001246	TARA_A100001246			33_S_180-2000		TARA_033	TARA_20100113T1010Z_033_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-01-13T10:10	22.0850	38.2083	3	7	5	SRF	surface water layer (ENVO:00002042)	180.000	2000.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001685	TARA_033_DCM_0.8->999.999	ERS488648	insdc:ERR562392	https://www.pangaea.de/?q=TARA_A100001686	TARA_A100001686					TARA_033	TARA_20100113T1102Z_033_EVENT_CAST	Rosette Vertical Sampling System	2010-01-13T10:54	22.1233	38.1983	68	72	40	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	>999.999	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_A100001686	TARA_033_DCM_0.8->999.999	ERS488646	insdc:ERR562720	https://www.pangaea.de/?q=TARA_A100001685	TARA_A100001685					TARA_033	TARA_20100113T1102Z_033_EVENT_CAST	Rosette Vertical Sampling System	2010-01-13T10:54	22.1233	38.1983	38	42	70	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	>999.999	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_B100000003	TARA_034_SRF_0.22-1.6	ERS488649	insdc:ERR598959,ERR598991	https://www.pangaea.de/?q=TARA_B100000003		34_SUR_0d2-1.6		34_S_0.22-1.6		TARA_034	TARA_20100120T0427Z_034_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-20T04:27	18.3967	39.8750	3	7	5	SRF	surface water layer (ENVO:00002042)	0.220	1.600	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_Y100000004	TARA_034_SRF_0.1-0.22	ERS488658	insdc:ERR594328	https://www.pangaea.de/?q=TARA_Y100000004		34_SUR_0d1-0d2				TARA_034	TARA_20100120T0427Z_034_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-20T04:27	18.3967	39.8750	3	7	5	SRF	surface water layer (ENVO:00002042)	0.100	0.220	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_N000000335	TARA_034_SRF_0.8-5	ERS488666		https://www.pangaea.de/?q=TARA_N000000335				34_S_0.8-5		TARA_034	TARA_20100120T0427Z_034_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-20T04:27	18.3967	39.8750	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	5.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_N000000326	TARA_034_SRF_5-20	ERS488668	insdc:ERR562661	https://www.pangaea.de/?q=TARA_N000000326	TARA_N000000326					TARA_034	TARA_20100120T0427Z_034_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-20T04:27	18.3967	39.8750	3	7	5	SRF	surface water layer (ENVO:00002042)	5.000	20.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_R100000005	TARA_034_SRF_<-0.22	ERS488673	insdc:ERR594368,ERR594370	https://www.pangaea.de/?q=TARA_R100000005		34_SUR_0-0d2			TARA_034_S_<-0.22	TARA_034	TARA_20100120T0427Z_034_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-20T04:27	18.3967	39.8750	3	7	5	SRF	surface water layer (ENVO:00002042)		0.220	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_N000000325	TARA_034_SRF_20-180	ERS488678	insdc:ERR562482	https://www.pangaea.de/?q=TARA_N000000325	TARA_N000000325			34_S_20-180		TARA_034	TARA_20100120T0445Z_034_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2010-01-20T04:45	18.3967	39.8767	3	7	5	SRF	surface water layer (ENVO:00002042)	20.000	180.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_N000000324	TARA_034_SRF_180-2000	ERS488682	insdc:ERR562642	https://www.pangaea.de/?q=TARA_N000000324	TARA_N000000324			34_S_180-2000		TARA_034	TARA_20100120T0801Z_034_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-01-20T08:01	18.4000	39.8600	3	7	5	SRF	surface water layer (ENVO:00002042)	180.000	2000.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_N000000321	TARA_034_DCM_20-180	ERS488684	insdc:ERR562462	https://www.pangaea.de/?q=TARA_N000000321	TARA_N000000321			34_D_20-180		TARA_034	TARA_20100120T1040Z_034_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2010-01-20T10:40	18.4183	39.8650	58	62	60	DCM	deep chlorophyll maximum layer (ENVO:01000326)	20.000	180.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_B100000029	TARA_034_DCM_0.22-1.6	ERS488685	insdc:ERR598975,ERR599111	https://www.pangaea.de/?q=TARA_B100000029		34_DCM_0d2-1.6		34_D_0.22-1.6		TARA_034	TARA_20100120T1150Z_034_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-20T11:50	18.4417	39.8567	58	62	60	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.220	1.600	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_N000000323	TARA_034_DCM_0.8-5	ERS488694	insdc:ERR562555	https://www.pangaea.de/?q=TARA_N000000323	TARA_N000000323			34_D_0.8-5		TARA_034	TARA_20100120T1150Z_034_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-20T11:50	18.4417	39.8567	58	62	60	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	5.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_N000000327	TARA_034_DCM_0.8-5	ERS488695	insdc:ERR562470,ERR562561,ERR562602	https://www.pangaea.de/?q=TARA_N000000327	TARA_N000000327					TARA_034	TARA_20100120T1150Z_034_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-20T11:50	18.4417	39.8567	58	62	60	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	5.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_N000000322	TARA_034_DCM_5-20	ERS488696	insdc:ERR562687	https://www.pangaea.de/?q=TARA_N000000322	TARA_N000000322					TARA_034	TARA_20100120T1150Z_034_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-20T11:50	18.4417	39.8567	58	62	60	DCM	deep chlorophyll maximum layer (ENVO:01000326)	5.000	20.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_R100000008	TARA_034_DCM_<-0.22	ERS488701	insdc:ERR594390	https://www.pangaea.de/?q=TARA_R100000008		34_DCM_0-0d2			TARA_034_D_<-0.22	TARA_034	TARA_20100120T1150Z_034_EVENT_PUMP	High Volume Peristaltic Pump	2010-01-20T11:50	18.4417	39.8567	58	62	60	DCM	deep chlorophyll maximum layer (ENVO:01000326)		0.220	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_N000000320	TARA_034_DCM_180-2000	ERS488705	insdc:ERR562596,ERR562711	https://www.pangaea.de/?q=TARA_N000000320	TARA_N000000320			34_D_180-2000		TARA_034	TARA_20100120T1415Z_034_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-01-20T14:15	18.4917	39.8583	58	62	60	DCM	deep chlorophyll maximum layer (ENVO:01000326)	180.000	2000.000	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)
TARA_N000000311	TARA_036_SRF_20-180	ERS488712	insdc:ERR562613	https://www.pangaea.de/?q=TARA_N000000311	TARA_N000000311			36_S_20-180		TARA_036	TARA_20100312T0606Z_036_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2010-03-12T06:06	20.8183	63.5047	3	7	5	SRF	surface water layer (ENVO:00002042)	20.000	180.000	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_Y100000015	TARA_036_SRF_0.1-0.22	ERS488722	insdc:ERR594334	https://www.pangaea.de/?q=TARA_Y100000015		36_SUR_0d1-0d2				TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-12T06:06	20.8183	63.5047	3	7	5	SRF	surface water layer (ENVO:00002042)	0.100	0.220	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_Y100000022	TARA_036_SRF_0.22-1.6	ERS488723	insdc:ERR164414,ERR164419	https://www.pangaea.de/?q=TARA_Y100000022		36_SUR_0d2-1.6		36_S_0.22-1.6		TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-12T06:06	20.8183	63.5047	3	7	5	SRF	surface water layer (ENVO:00002042)	0.220	1.600	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_N000000316	TARA_036_SRF_0.8-5	ERS488730	insdc:ERR562665	https://www.pangaea.de/?q=TARA_N000000316	TARA_N000000316			36_S_0.8-5		TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-12T06:06	20.8183	63.5047	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	5.000	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_N000000318	TARA_036_SRF_5-20	ERS488731	insdc:ERR562713	https://www.pangaea.de/?q=TARA_N000000318	TARA_N000000318					TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-12T06:06	20.8183	63.5047	3	7	5	SRF	surface water layer (ENVO:00002042)	5.000	20.000	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_R100000027	TARA_036_SRF_<-0.22	ERS488737	insdc:ERR594369	https://www.pangaea.de/?q=TARA_R100000027		36_SUR_0-0d2			TARA_036_S_<-0.22	TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-12T06:06	20.8183	63.5047	3	7	5	SRF	surface water layer (ENVO:00002042)		0.220	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_N000000313	TARA_036_SRF_180-2000	ERS488742	insdc:ERR562453	https://www.pangaea.de/?q=TARA_N000000313	TARA_N000000313			36_S_180-2000		TARA_036	TARA_20100312T1024Z_036_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-03-12T10:24	20.8215	63.5120	3	7	5	SRF	surface water layer (ENVO:00002042)	180.000	2000.000	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_N000000312	TARA_036_DCM_20-180	ERS488744	insdc:ERR562442,ERR562486	https://www.pangaea.de/?q=TARA_N000000312	TARA_N000000312			36_D_20-180		TARA_036	TARA_20100312T1105Z_036_EVENT_NET	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2010-03-12T11:05	20.8116	63.5128	18	22	20	DCM	deep chlorophyll maximum layer (ENVO:01000326)	20.000	180.000	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_N000000314	TARA_036_DCM_180-2000	ERS488746	insdc:ERR562493	https://www.pangaea.de/?q=TARA_N000000314	TARA_N000000314			36_D_180-2000		TARA_036	TARA_20100312T1120Z_036_EVENT_NET	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-03-12T11:20	20.8070	63.5130	18	22	20	DCM	deep chlorophyll maximum layer (ENVO:01000326)	180.000	2000.000	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_B100000035	TARA_036_DCM_0.22-1.6	ERS488747	insdc:ERR598974,ERR599028	https://www.pangaea.de/?q=TARA_B100000035		36_DCM_0d2-1.6		36_D_0.22-1.6		TARA_036	TARA_20100312T1223Z_036_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-12T12:23	20.8222	63.5133	15	19	17	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.220	1.600	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_N000000317	TARA_036_DCM_0.8-5	ERS488753	insdc:ERR562729	https://www.pangaea.de/?q=TARA_N000000317	TARA_N000000317			36_D_0.8-5		TARA_036	TARA_20100312T1223Z_036_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-12T12:23	20.8222	63.5133	15	19	17	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.800	5.000	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_N000000319	TARA_036_DCM_5-20	ERS488754	insdc:ERR562569	https://www.pangaea.de/?q=TARA_N000000319	TARA_N000000319					TARA_036	TARA_20100312T1223Z_036_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-12T12:23	20.8222	63.5133	15	19	17	DCM	deep chlorophyll maximum layer (ENVO:01000326)	5.000	20.000	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_R100000030	TARA_036_DCM_<-0.22	ERS488757	insdc:ERR594402	https://www.pangaea.de/?q=TARA_R100000030		36_DCM_0-0d2			TARA_036_D_<-0.22	TARA_036	TARA_20100312T1223Z_036_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-12T12:23	20.8222	63.5133	15	19	17	DCM	deep chlorophyll maximum layer (ENVO:01000326)		0.220	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_B100000315	TARA_037_MES_0.22-1.6	ERS488769	insdc:ERR599031,ERR599062	https://www.pangaea.de/?q=TARA_B100000315		37_MES_0d2-1.6				TARA_037	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2010-03-12T17:08	20.8457	63.5851	596	605	600	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.220	1.600	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_Y100000310	TARA_037_MES_0.1-0.22	ERS488773	insdc:ERR594290,ERR594345	https://www.pangaea.de/?q=TARA_Y100000310		37_MES_0d1-0d2				TARA_037	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	Rosette Vertical Sampling System	2010-03-12T17:08	20.8457	63.5851	596	605	600	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.100	0.220	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)
TARA_Y100000289	TARA_038_SRF_0.1-0.22	ERS488803	insdc:ERR594330	https://www.pangaea.de/?q=TARA_Y100000289		38_SUR_0d1-0d2				TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-15T03:35	19.0393	64.4913	3	7	5	SRF	surface water layer (ENVO:00002042)	0.100	0.220	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)
TARA_Y100000287	TARA_038_SRF_0.22-1.6	ERS488804	insdc:ERR164418	https://www.pangaea.de/?q=TARA_Y100000287		38_SUR_0d2-1.6		38_S_0.22-1.6		TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-15T03:35	19.0393	64.4913	3	7	5	SRF	surface water layer (ENVO:00002042)	0.220	1.600	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)
TARA_N000000029	TARA_038_SRF_0.8-5	ERS488809	insdc:ERR562391	https://www.pangaea.de/?q=TARA_N000000029	TARA_N000000029			38_S_0.8-5		TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-15T03:35	19.0393	64.4913	3	7	5	SRF	surface water layer (ENVO:00002042)	0.800	5.000	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)
TARA_N000000037	TARA_038_SRF_5-20	ERS488810	insdc:ERR562396	https://www.pangaea.de/?q=TARA_N000000037	TARA_N000000037					TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	High Volume Peristaltic Pump	2010-03-15T03:35	19.0393	64.4913	3	7	5	SRF	surface water layer (ENVO:00002042)	5.000	20.000	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)
